ID,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
331,Craig Kimbrel\kimbrcr01,0.0,2015,27,SDP,NL,61,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
332,Craig Stammen\stammcr01,0.0,2015,31,WSN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
333,Cristhian Adames\adamecr01,0.3,2015,23,COL,NL,26,58,53,4,13,1,1,0,3,3,1,11,1,1,0,0,0,1,0.245,0.298,0.302,0.6,*6H/4
335,Curtis Granderson\grandcu01,5.1,2015,34,NYM,NL,157,682,580,98,150,33,2,26,70,91,3,151,7,0,4,3,11,6,0.259,0.364,0.457,0.821,*9H/8D
336,Dale Thayer\thayeda01,0.0,2015,34,SDP,NL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
338,Dallas Beeler\beeleda01,0.0,2015,26,CHC,NL,3,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.333,0.333,0.667,1.0,/*1
341,Dan Haren\harenda01,0.1,2015,34,TOT,NL,33,65,49,4,6,1,0,0,5,5,0,16,0,10,1,2,0,0,0.122,0.2,0.143,0.343,*1/H
343,Dan Johnson\johnsda06,-0.3,2015,35,STL,NL,12,21,19,1,3,0,0,0,2,2,0,4,0,0,0,1,0,0,0.158,0.238,0.158,0.396,/*H*3
347,Dan Uggla\ugglada01,-0.5,2015,35,WSN,NL,67,141,120,12,22,4,2,2,16,19,0,40,1,0,1,3,0,1,0.183,0.298,0.3,0.598,*H4/3D
348,Dana Eveland\evelada01,0.0,2015,31,ATL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
349,Daniel Castro\castrda01,0.6,2015,22,ATL,NL,33,100,96,14,23,2,1,2,5,3,0,15,0,1,0,4,0,0,0.24,0.263,0.344,0.606,46/H5
351,Daniel Descalso\descada01,-0.6,2015,28,COL,NL,101,209,185,22,38,3,2,5,22,20,6,45,0,4,0,3,1,2,0.205,0.283,0.324,0.607,H64/359
353,Daniel Hudson\hudsoda01,0.0,2015,28,ARI,NL,64,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
354,Daniel Muno\munoda01,-0.4,2015,26,NYM,NL,17,32,27,2,4,1,0,0,0,4,0,11,0,1,0,1,1,0,0.148,0.258,0.185,0.443,*H/54D
355,Daniel Murphy\murphda08,1.4,2015,30,NYM,NL,130,538,499,56,140,38,2,14,73,31,10,38,2,0,6,15,2,2,0.281,0.322,0.449,0.77,*453/HD
359,Daniel Winkler\winklda01,0.0,2015,25,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
361,Danny Dorn\dornda01,-0.3,2015,30,ARI,NL,23,32,30,0,5,1,0,0,3,2,0,10,0,0,0,1,0,0,0.167,0.219,0.2,0.419,*H/93
363,Danny Espinosa\espinda01,1.9,2015,28,WSN,NL,118,412,367,59,88,21,1,13,37,33,5,106,6,3,3,6,5,2,0.24,0.311,0.409,0.719,*45H/637
369,Darin Ruf\rufda01,-0.6,2015,28,PHI,NL,106,297,268,30,63,12,0,12,39,21,0,69,5,0,3,7,1,0,0.235,0.3,0.414,0.714,*3H7
370,Dario Alvarez\alvarda01,0.0,2015,26,NYM,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
371,Darnell Sweeney\sweenda02,-0.5,2015,24,PHI,NL,37,98,85,9,15,4,1,3,11,13,0,27,0,0,0,1,0,2,0.176,0.286,0.353,0.639,H7/4895
372,Darrell Ceciliani\cecilda01,0.7,2015,25,NYM,NL,39,75,68,5,14,2,0,1,3,4,0,25,2,0,0,0,5,1,0.206,0.27,0.279,0.55,*H7/8
375,David Aardsma\aardsda01,0.0,2015,33,ATL,NL,33,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
376,David Buchanan\buchada01,0.2,2015,26,PHI,NL,15,23,20,2,4,1,0,0,1,2,0,8,0,1,0,0,0,0,0.2,0.273,0.25,0.523,*1
378,David Carpenter\carpeda02,0.0,2015,27,ATL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
381,David Goforth\goforda01,0.0,2015,26,MIL,NL,20,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,*1
382,David Hale\haleda02,-0.2,2015,27,COL,NL,17,27,23,1,2,0,0,0,0,0,0,9,0,4,0,0,0,0,0.087,0.087,0.087,0.174,*1
383,David Hernandez\hernada01,0.0,2015,30,ARI,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
384,David Holmberg\holmbda01,0.1,2015,23,CIN,NL,6,12,8,2,1,0,0,0,0,2,0,5,1,1,0,0,0,0,0.125,0.364,0.125,0.489,/*1
385,David Huff\huffda01,0.0,2015,30,LAD,NL,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
389,David Peralta\peralda01,3.7,2015,27,ARI,NL,149,517,462,61,144,26,10,17,78,44,2,107,4,0,7,7,9,4,0.312,0.371,0.522,0.893,*7H/98
390,David Phelps\phelpda01,-0.1,2015,28,MIA,NL,23,40,34,0,4,0,0,0,0,0,0,16,1,5,0,0,0,0,0.118,0.143,0.118,0.261,*1
394,David Ross\rossda01,-0.1,2015,38,CHC,NL,72,182,159,6,28,9,0,1,9,20,7,61,0,2,1,1,1,0,0.176,0.267,0.252,0.518,*2H/1
395,David Wright\wrighda03,0.5,2015,32,NYM,NL,38,174,152,24,44,7,0,5,17,22,0,36,0,0,0,4,2,1,0.289,0.379,0.434,0.814,*5
396,Dean Anna\annade01,0.0,2015,28,STL,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*H
397,Dee Gordon\gordode01,4.9,2015,27,MIA,NL,145,653,615,88,205,24,8,4,46,25,2,91,2,6,5,6,58,20,0.333,0.359,0.418,0.776,*4/H
401,Denard Span\spande01,0.8,2015,31,WSN,NL,61,275,246,38,74,17,0,5,22,25,0,26,1,1,2,5,11,0,0.301,0.365,0.431,0.796,*8
402,Deolis Guerra\guerrde01,0.0,2015,26,PIT,NL,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
403,Derek Dietrich\dietrde01,0.1,2015,25,MIA,NL,90,289,250,38,64,14,3,10,24,23,2,65,13,0,3,4,0,2,0.256,0.346,0.456,0.802,*75H/34D
405,Derek Norris\norride01,2.5,2015,26,SDP,NL,147,557,515,65,129,33,2,14,62,35,1,131,6,0,1,5,4,1,0.25,0.305,0.404,0.709,*23H/D
408,Devin Mesoraco\mesorde01,-0.3,2015,27,CIN,NL,23,51,45,2,8,1,1,0,2,5,0,9,1,0,0,0,1,0,0.178,0.275,0.244,0.519,*H/2D
410,Dexter Fowler\fowlede01,2.2,2015,29,CHC,NL,156,690,596,102,149,29,8,17,46,84,1,154,5,2,3,4,20,7,0.25,0.346,0.411,0.757,*8/H
413,Dillon Gee\geedi01,0.0,2015,29,NYM,NL,8,12,10,0,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0.1,0.1,0.1,0.2,/*1
414,Dilson Herrera\herredi01,0.0,2015,21,NYM,NL,31,103,90,7,19,3,1,3,6,11,1,23,2,0,0,2,2,0,0.211,0.311,0.367,0.677,*4/H
417,DJ LeMahieu\lemahdj01,2.3,2015,26,COL,NL,150,620,564,85,170,21,5,6,61,50,4,107,1,3,2,20,23,3,0.301,0.358,0.388,0.746,*4/H
420,Domonic Brown\browndo01,-0.1,2015,27,PHI,NL,63,204,189,19,43,6,1,5,25,14,0,36,1,0,0,2,3,1,0.228,0.284,0.349,0.634,*9H
421,Don Kelly\kellydo01,0.0,2015,35,MIA,NL,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*3*H*5
422,Donn Roach\roachdo01,0.1,2015,25,CHC,NL,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,/*1
423,Donnie Veal\vealdo01,0.0,2015,30,ATL,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
424,Donovan Hand\handdo01,0.0,2015,29,CIN,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
425,Donovan Solano\solando01,-0.4,2015,27,MIA,NL,55,94,90,6,17,3,1,0,7,1,0,18,2,1,0,4,0,0,0.189,0.215,0.244,0.459,*H65/4
427,Doug Fister\fistedo01,0.3,2015,31,WSN,NL,29,39,31,2,7,1,0,0,0,2,0,15,0,6,0,0,0,0,0.226,0.273,0.258,0.531,*1/H
433,Drew Storen\storedr01,0.0,2015,27,WSN,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
437,Dustin Garneau\garnedu01,-0.1,2015,27,COL,NL,22,76,70,6,11,3,0,2,8,6,2,14,0,0,0,2,0,0,0.157,0.224,0.286,0.509,*2
438,Dustin McGowan\mcgowdu01,0.0,2015,33,PHI,NL,14,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
441,Dylan Axelrod\axelrdy01,0.0,2015,29,CIN,NL,6,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,/*1
442,Ed Easley\easleed01,-0.1,2015,29,STL,NL,4,7,6,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,/*2*H
443,Eddie Butler\butleed01,-0.4,2015,24,COL,NL,16,24,23,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0.043,0.043,0.043,0.087,*1
453,Edwin Jackson\jacksed01,0.0,2015,31,TOT,NL,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
455,Ehire Adrianza\adriaeh01,0.0,2015,25,SFG,NL,52,134,113,11,21,7,1,0,11,15,0,20,4,2,0,2,3,2,0.186,0.303,0.265,0.569,64H/35
456,Elian Herrera\herreel01,0.2,2015,30,MIL,NL,83,277,256,29,62,18,0,7,33,18,1,72,0,1,2,4,3,1,0.242,0.29,0.395,0.684,*54H/97
457,Elias Diaz\diazel01,-0.1,2015,24,PIT,NL,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*H
459,Elvis Araujo\araujel01,0.0,2015,23,PHI,NL,40,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
461,Emmanuel Burriss\burriem01,0.2,2015,30,WSN,NL,5,5,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0.667,0.8,0.667,1.467,/*H4
462,Ender Inciarte\inciaen01,5.3,2015,24,ARI,NL,132,561,524,73,159,27,5,6,45,26,0,58,4,2,5,8,21,10,0.303,0.338,0.408,0.747,*978H
464,Enrique Burgos\burgoen02,0.0,2015,24,ARI,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
465,Enrique Hernandez\hernaen02,1.4,2015,23,LAD,NL,76,218,202,24,62,12,2,7,22,11,0,46,2,1,2,3,0,2,0.307,0.346,0.49,0.836,4876H/95
467,Eric Campbell\campber01,-0.5,2015,28,NYM,NL,71,206,173,28,34,8,0,3,19,26,1,37,4,1,2,11,5,3,0.197,0.312,0.295,0.607,*5H/37
472,Eric Stults\stulter01,-0.1,2015,35,ATL,NL,9,16,13,0,1,0,0,0,0,0,0,7,0,3,0,0,0,0,0.077,0.077,0.077,0.154,/*1
473,Eric Surkamp\surkaer01,0.0,2015,27,LAD,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,/*1
474,Eric Young\younger03,-0.4,2015,30,TOT,NL,53,94,85,16,13,4,2,0,5,6,1,18,1,2,0,1,6,2,0.153,0.217,0.247,0.464,*H78/9
476,Erik Cordier\cordier01,0.0,2015,29,MIA,NL,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,/*1
477,Erik Goeddel\goedder01,0.0,2015,26,NYM,NL,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
483,Eugenio Suarez\suareeu01,0.8,2015,23,CIN,NL,97,398,372,42,104,19,2,13,48,17,0,94,3,4,2,7,4,1,0.28,0.315,0.446,0.761,*6/H5
484,Eury Perez\perezeu01,-0.1,2015,25,ATL,NL,47,133,119,10,32,4,0,0,5,7,1,23,4,3,0,3,3,1,0.269,0.331,0.303,0.633,*7H/98D
487,Evan Marshall\marshev01,0.0,2015,25,ARI,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
492,Felipe Rivero\riverfe01,0.0,2015,23,WSN,NL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
499,Francisco Cervelli\cervefr01,3.2,2015,29,PIT,NL,130,510,451,56,133,17,5,7,43,46,1,94,8,4,1,12,1,1,0.295,0.37,0.401,0.771,*2/HD
501,Francisco Liriano\liriafr01,0.1,2015,31,PIT,NL,31,67,65,4,11,2,0,1,7,0,0,28,0,2,0,0,0,0,0.169,0.169,0.246,0.415,*1
503,Francisco Rodriguez\rodrifr03,0.0,2015,33,MIL,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
504,Frank Garces\garcefr01,0.0,2015,25,SDP,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
508,Freddie Freeman\freemfr01,3.4,2015,25,ATL,NL,118,481,416,62,115,27,0,18,66,56,4,98,7,0,2,6,3,1,0.276,0.37,0.471,0.841,*3/HD
509,Freddy Galvis\galvifr01,0.4,2015,25,PHI,NL,151,603,559,63,147,14,5,7,50,30,1,103,3,7,4,11,10,1,0.263,0.302,0.343,0.645,*6/4H
515,George Kontos\kontoge01,0.0,2015,30,SFG,NL,73,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,*1
518,Gerald Laird\lairdge01,-0.1,2015,35,ARI,NL,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*2
520,Gerrit Cole\colege01,0.2,2015,24,PIT,NL,33,71,60,5,9,0,0,0,2,2,0,28,0,9,0,0,0,0,0.15,0.177,0.15,0.327,*1/H
521,Giancarlo Stanton\stantmi03,3.7,2015,25,MIA,NL,74,318,279,47,74,12,1,27,67,34,6,95,2,0,3,5,4,2,0.265,0.346,0.606,0.952,*9/D
522,Gio Gonzalez\gonzagi01,-0.1,2015,29,WSN,NL,31,56,43,1,4,1,0,0,2,1,0,18,2,10,0,1,0,0,0.093,0.152,0.116,0.268,*1
526,Gonzalez Germen\germego01,0.0,2015,27,TOT,NL,35,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
528,Gorkys Hernandez\hernago01,-0.1,2015,27,PIT,NL,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,/*7*H9
533,Greg Garcia\garcigr01,0.7,2015,25,STL,NL,49,87,75,7,18,5,0,2,4,10,1,12,1,1,0,2,0,0,0.24,0.337,0.387,0.724,*H64/5
535,Gregor Blanco\blancgr01,1.1,2015,31,SFG,NL,115,372,327,59,95,19,3,5,26,40,7,59,2,0,3,3,13,5,0.291,0.368,0.413,0.781,87H9
537,Gregory Polanco\polangr01,2.6,2015,23,PIT,NL,153,652,593,83,152,35,6,9,52,55,6,121,1,1,2,5,27,10,0.256,0.32,0.381,0.701,*9H/78
541,Hansel Robles\robleha01,0.0,2015,24,NYM,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
544,Hector Gomez\gomezhe01,-0.2,2015,27,MIL,NL,66,134,127,15,23,11,2,1,7,3,0,40,2,2,0,1,0,0,0.181,0.212,0.323,0.535,H45/67
545,Hector Neris\nerishe01,0.0,2015,26,PHI,NL,32,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
547,Hector Olivera\olivehe01,0.0,2015,30,ATL,NL,24,87,79,4,20,4,1,2,11,5,0,12,2,0,1,2,0,0,0.253,0.31,0.405,0.715,*5/H
548,Hector Rondon\rondohe01,0.0,2015,27,CHC,NL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
549,Hector Sanchez\sanchhe01,-0.4,2015,25,SFG,NL,28,59,56,5,10,4,0,1,5,2,0,14,0,1,0,1,0,0,0.179,0.207,0.304,0.51,*2H
551,Henderson Alvarez\alvarhe01,0.1,2015,25,MIA,NL,4,6,6,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0.333,0.333,0.5,0.833,/*1
556,Homer Bailey\baileho02,-0.1,2015,29,CIN,NL,2,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
557,Howie Kendrick\kendrho01,1.1,2015,31,LAD,NL,117,495,464,64,137,22,2,9,54,27,1,82,2,1,1,17,6,2,0.295,0.336,0.409,0.746,*4/H
558,Hunter Pence\pencehu01,1.0,2015,32,SFG,NL,52,223,207,30,57,13,1,9,40,16,0,48,0,0,0,8,4,1,0.275,0.327,0.478,0.806,*9/HD
559,Hunter Strickland\strichu01,0.0,2015,26,SFG,NL,55,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
561,Ian Desmond\desmoia01,2.0,2015,29,WSN,NL,156,641,583,69,136,27,2,19,62,45,0,187,3,6,4,9,13,5,0.233,0.29,0.384,0.674,*6/H
562,Ian Kennedy\kenneia01,-0.1,2015,30,SDP,NL,30,48,42,3,4,3,0,0,0,0,0,23,0,6,0,1,0,0,0.095,0.095,0.167,0.262,*1
565,Ian Thomas\thomaia01,0.0,2015,28,TOT,NL,14,4,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.25,0.0,0.25,*1
566,Ichiro Suzuki\suzukic01,-1.2,2015,41,MIA,NL,153,438,398,45,91,5,6,1,21,31,1,51,0,5,4,8,11,5,0.229,0.282,0.279,0.561,9H7/8D1
568,Ivan De Jesus\dejesiv02,-0.6,2015,28,CIN,NL,76,222,201,15,49,10,2,4,28,19,0,55,1,0,1,3,0,2,0.244,0.311,0.373,0.684,H4756/3
575,J.J. Hoover\hoovejj01,0.0,2015,27,CIN,NL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
577,J.P. Howell\howeljp01,0.0,2015,32,LAD,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
579,J.T. Realmuto\realmjt01,2.2,2015,24,MIA,NL,126,467,441,49,114,21,7,10,47,19,2,70,2,1,4,11,8,4,0.259,0.29,0.406,0.696,*2H
580,Jace Peterson\peterja01,0.5,2015,25,ATL,NL,152,597,528,55,126,23,5,6,52,56,4,120,3,7,3,5,12,10,0.239,0.314,0.335,0.649,*4H
581,Jack Leathersich\leathja01,0.0,2015,24,NYM,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
583,Jackson Williams\willija01,0.1,2015,29,SFG,NL,7,14,10,1,2,1,0,0,1,4,0,1,0,0,0,0,1,0,0.2,0.429,0.3,0.729,/*2H
584,Jacob deGrom\degroja01,0.3,2015,27,NYM,NL,31,66,59,3,11,1,0,0,4,3,0,16,0,4,0,4,0,0,0.186,0.226,0.203,0.429,*1/H
587,Jaff Decker\deckeja01,-0.1,2015,25,PIT,NL,23,36,28,8,6,1,1,0,1,7,0,9,0,1,0,0,0,0,0.214,0.371,0.321,0.693,*H/7981
588,Jaime Garcia\garcija02,-0.1,2015,28,STL,NL,20,44,41,1,4,0,0,0,1,2,0,15,0,1,0,0,0,0,0.098,0.14,0.098,0.237,*1
589,Jairo Diaz\diazja01,0.0,2015,24,COL,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
590,Jake Arrieta\arrieja01,0.3,2015,29,CHC,NL,33,83,79,5,12,1,1,2,2,1,0,45,0,3,0,1,0,0,0.152,0.163,0.266,0.428,*1
591,Jake Brigham\brighja01,0.0,2015,27,ATL,NL,12,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,*1
595,Jake Lamb\lambja01,1.7,2015,24,ARI,NL,107,390,350,38,92,15,5,6,34,36,3,97,1,0,3,5,3,2,0.263,0.331,0.386,0.716,*5H/3
599,Jake Peavy\peavyja01,0.4,2015,34,SFG,NL,19,41,36,5,7,2,0,1,3,1,0,17,0,4,0,0,0,0,0.194,0.216,0.333,0.55,*1
607,James Russell\russeja02,0.0,2015,29,CHC,NL,49,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
608,James Shields\shielja02,0.0,2015,33,SDP,NL,36,74,68,7,9,2,0,0,2,1,0,28,0,5,0,0,0,0,0.132,0.145,0.162,0.307,*1/H
609,Jamie Romak\romakja01,0.0,2015,29,ARI,NL,12,16,15,2,5,2,0,0,1,1,0,6,0,0,0,0,0,0,0.333,0.375,0.467,0.842,*H/73
610,Jared Hughes\hugheja02,0.1,2015,29,PIT,NL,76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,*1
611,Jarred Cosart\cosarja01,-0.1,2015,25,MIA,NL,15,18,17,0,1,0,0,0,1,0,0,8,0,1,0,0,0,0,0.059,0.059,0.059,0.118,*1/H
612,Jarrett Parker\parkeja03,0.5,2015,26,SFG,NL,21,54,49,11,17,2,0,6,14,5,0,21,0,0,0,1,1,1,0.347,0.407,0.755,1.163,/9H78
614,Jarrod Saltalamacchia\saltaja01,0.5,2015,30,TOT,NL,79,227,200,26,45,15,0,9,24,23,0,69,2,1,1,5,0,0,0.225,0.31,0.435,0.745,*2H/3D
615,Jason Bourgeois\bourgja01,-0.5,2015,33,CIN,NL,68,212,196,28,47,5,2,3,14,14,0,33,1,1,0,2,3,1,0.24,0.294,0.332,0.625,*8H7/9
619,Jason Grilli\grillja01,0.0,2015,38,ATL,NL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
620,Jason Gurka\gurkaja01,0.0,2015,27,COL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*19
621,Jason Hammel\hammeja01,0.1,2015,32,CHC,NL,32,70,65,6,11,1,0,0,4,1,0,18,0,3,1,1,0,0,0.169,0.179,0.185,0.364,*1/H
622,Jason Heyward\heywaja01,6.5,2015,25,STL,NL,154,610,547,79,160,33,4,13,60,56,4,90,2,0,3,13,23,3,0.293,0.359,0.439,0.797,*98/H
624,Jason Marquis\marquja01,0.1,2015,36,CIN,NL,10,17,16,2,3,1,0,0,1,0,0,4,0,1,0,0,0,0,0.188,0.188,0.25,0.438,/*1H
625,Jason Motte\motteja01,0.0,2015,33,CHC,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
627,Jason Rogers\rogerja02,0.5,2015,27,MIL,NL,86,169,152,22,45,6,2,4,16,15,0,34,2,0,0,2,0,0,0.296,0.367,0.441,0.808,*H3/75D
629,Javier Baez\baezja01,0.5,2015,22,CHC,NL,28,80,76,4,22,6,0,1,4,4,1,24,0,0,0,0,1,2,0.289,0.325,0.408,0.733,*45/6H3
630,Javier Lopez\lopezja02,0.1,2015,37,SFG,NL,77,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,*1
632,Jay Bruce\bruceja01,0.8,2015,28,CIN,NL,157,649,580,72,131,35,4,26,87,58,8,145,2,0,9,10,9,5,0.226,0.294,0.434,0.729,*9/HD
633,Jay Jackson\jacksja01,0.0,2015,27,SDP,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
634,Jayson Werth\werthja01,-1.6,2015,36,WSN,NL,88,378,331,51,73,16,1,12,42,38,0,84,3,0,6,8,0,1,0.221,0.302,0.384,0.685,*79/HD
636,Jean Segura\segurje01,0.0,2015,25,MIL,NL,142,584,560,57,144,16,5,6,50,13,2,93,6,3,2,14,25,6,0.257,0.281,0.336,0.616,*6/H
637,Jeanmar Gomez\gomezje01,0.0,2015,27,PHI,NL,65,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
639,Jedd Gyorko\gyorkje01,0.6,2015,26,SDP,NL,128,458,421,34,104,15,0,16,57,27,1,107,5,0,5,13,0,1,0.247,0.297,0.397,0.694,*46H/3D
640,Jeff Baker\bakerje03,-0.1,2015,34,MIA,NL,41,80,72,11,15,3,0,3,8,8,0,25,0,0,0,0,0,0,0.208,0.288,0.375,0.663,*H3/74D5
645,Jeff Francoeur\francje02,-1.1,2015,31,PHI,NL,119,343,326,34,84,16,1,13,45,13,0,77,1,0,3,10,0,2,0.258,0.286,0.433,0.718,*9H7/D1
646,Jeff Locke\lockeje01,-0.2,2015,27,PIT,NL,30,54,45,1,3,1,0,0,2,2,0,18,0,7,0,1,0,0,0.067,0.106,0.089,0.195,*1
648,Jeff Mathis\mathije01,-0.5,2015,32,MIA,NL,32,103,93,9,15,4,1,2,12,7,1,24,0,0,3,2,0,0,0.161,0.214,0.29,0.504,*2/H
652,Jenrry Mejia\mejiaje01,0.0,2015,25,NYM,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
653,Jerad Eickhoff\eickhje01,0.0,2015,24,PHI,NL,8,16,14,1,2,0,0,0,2,0,0,7,0,2,0,0,0,0,0.143,0.143,0.143,0.286,/*1
655,Jeremy Affeldt\affelje01,0.0,2015,36,SFG,NL,52,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
657,Jeremy Hellickson\hellije01,0.3,2015,28,ARI,NL,29,49,41,3,9,0,0,0,7,2,0,14,2,3,1,0,0,0,0.22,0.283,0.22,0.502,*1/H
658,Jeremy Jeffress\jeffrje01,0.0,2015,27,MIL,NL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
659,Jerome Williams\willije01,0.0,2015,33,PHI,NL,33,36,31,0,2,1,0,0,1,1,0,14,0,4,0,0,0,0,0.065,0.094,0.097,0.191,*1
660,Jerry Blevins\blevije01,0.0,2015,31,NYM,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
668,Jeurys Familia\familje01,0.0,2015,25,NYM,NL,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
669,Jhonatan Solano\solanjh01,-0.4,2015,29,MIA,NL,7,21,20,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0.05,0.095,0.1,0.195,/*2H
670,Jhonny Peralta\peraljh01,1.8,2015,33,STL,NL,155,640,579,64,159,26,1,17,71,50,6,111,5,0,6,23,1,4,0.275,0.334,0.411,0.745,*6/HD
