ID,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
400,Eli Whiteside\whiteel03,0.4,2010,30,SFG,NL,56,141,126,19,30,6,1,4,10,8,0,35,3,3,0,4,1,2,0.238,0.299,0.397,0.696,*2/H
402,Elmer Dessens\desseel01,0.0,2010,39,NYM,NL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
404,Emilio Bonifacio\bonifem01,1.1,2010,25,FLA,NL,73,201,180,30,47,6,3,0,10,17,0,42,0,1,3,1,12,0,0.261,0.32,0.328,0.648,H8/67954
405,Emmanuel Burriss\burriem01,0.1,2010,25,SFG,NL,7,5,5,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0.4,0.4,0.8,/*4H
406,Enerio Del Rosario\delroen01,0.0,2010,24,TOT,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
410,Eric Hinske\hinsker01,0.3,2010,32,ATL,NL,131,320,281,38,72,21,1,11,51,33,5,75,3,0,3,4,0,0,0.256,0.338,0.456,0.793,H73/D5
411,Eric O'Flaherty\oflaher01,0.0,2010,25,ATL,NL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
414,Eric Young\younger03,-0.2,2010,25,COL,NL,51,189,172,26,42,5,1,0,8,17,0,32,0,0,0,2,17,6,0.244,0.312,0.285,0.597,*47/H
417,Erik Kratz\kratzer01,-0.3,2010,30,PIT,NL,9,36,34,2,4,0,0,0,1,2,0,9,0,0,0,0,0,0,0.118,0.167,0.118,0.284,/*2
418,Ernesto Frieri\frierer01,0.0,2010,24,SDP,NL,33,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
420,Esmailin Caridad\carides01,0.0,2010,26,CHC,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
421,Esmerling Vasquez\vasques01,0.0,2010,26,ARI,NL,57,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
422,Esmil Rogers\rogeres01,0.1,2010,24,COL,NL,33,21,18,2,3,2,0,0,1,0,0,7,0,3,0,0,0,0,0.167,0.167,0.278,0.444,*1/H
424,Eugenio Velez\velezeu01,0.0,2010,28,SFG,NL,29,66,55,7,9,2,0,2,8,6,0,9,0,5,0,0,0,0,0.164,0.246,0.309,0.555,H7/894
426,Evan MacLane\maclaev01,0.0,2010,27,STL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
427,Evan Meek\meekev01,0.2,2010,27,PIT,NL,70,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,2.0,*1
428,Everth Cabrera\cabreev01,0.1,2010,23,SDP,NL,76,241,212,22,44,6,3,1,22,19,3,54,2,8,0,8,10,6,0.208,0.279,0.278,0.557,*6H/4
430,Felipe Paulino\paulife01,0.3,2010,26,HOU,NL,19,29,24,1,7,1,0,0,0,1,0,8,1,3,0,1,0,0,0.292,0.346,0.333,0.679,*1
434,Fernando Abad\abadfe01,0.0,2010,24,HOU,NL,22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
436,Fernando Martinez\martife02,-0.2,2010,21,NYM,NL,7,22,18,1,3,0,0,0,2,1,0,5,2,0,1,0,0,1,0.167,0.273,0.167,0.439,/*79H
437,Fernando Nieve\nievefe01,0.0,2010,27,NYM,NL,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
439,Fernando Salas\salasfe01,0.0,2010,25,STL,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
440,Fernando Tatis\tatisfe01,0.0,2010,35,NYM,NL,41,72,65,6,12,4,0,2,6,6,0,19,0,1,0,1,0,0,0.185,0.254,0.338,0.592,*H3/54D
442,Francisco Cordero\cordefr01,0.0,2010,35,CIN,NL,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
444,Francisco Rodriguez\rodrifr03,0.0,2010,28,NYM,NL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
446,Frank Catalanotto\catalfr01,-0.3,2010,36,NYM,NL,25,26,25,2,4,1,0,0,1,1,0,5,0,0,0,0,0,0,0.16,0.192,0.2,0.392,*H/37
451,Franklin Morales\moralfr01,0.0,2010,24,COL,NL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
453,Freddie Freeman\freemfr01,-0.2,2010,20,ATL,NL,20,24,24,3,4,1,0,1,1,0,0,8,0,0,0,1,0,0,0.167,0.167,0.333,0.5,*H*3
455,Freddy Sanchez\sanchfr01,1.8,2010,32,SFG,NL,111,479,431,55,126,22,1,7,47,32,1,68,3,8,5,9,3,1,0.292,0.342,0.397,0.739,*4/H
459,Gaby Sanchez\sanchga01,0.4,2010,26,FLA,NL,151,643,572,72,156,37,3,19,85,57,2,101,5,3,6,14,5,0,0.273,0.341,0.448,0.788,*3/H
460,Garret Anderson\anderga01,-1.0,2010,38,LAD,NL,80,163,155,8,28,6,1,2,12,5,1,34,0,1,2,6,1,0,0.181,0.204,0.271,0.475,*H7/9
462,Garrett Jones\jonesga02,-0.3,2010,29,PIT,NL,158,654,592,64,146,34,1,21,86,53,2,123,1,0,8,18,7,3,0.247,0.306,0.414,0.72,*39/H7D
463,Garrett Mock\mockga01,0.0,2010,27,WSN,NL,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
465,Gary Majewski\majewga01,0.0,2010,30,HOU,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
466,Gary Matthews\matthga02,-0.6,2010,35,NYM,NL,36,65,58,9,11,3,0,0,1,6,1,24,0,1,0,1,1,0,0.19,0.266,0.241,0.507,*H8/97
468,Geoff Blum\blumge01,0.2,2010,37,HOU,NL,93,218,202,22,54,10,1,2,22,15,2,33,1,0,0,3,0,0,0.267,0.321,0.356,0.678,H635/4
469,George Kottaras\kottage01,0.8,2010,27,MIL,NL,67,250,212,24,43,12,1,9,26,33,1,44,0,1,4,5,2,0,0.203,0.305,0.396,0.701,*2/H39
470,George Sherrill\sherrge01,0.1,2010,33,LAD,NL,65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.0,,,*1
471,Geovany Soto\sotoge01,3.3,2010,27,CHC,NL,105,387,322,47,90,19,0,17,53,62,4,83,0,0,3,5,0,1,0.28,0.393,0.497,0.89,*2/HD
473,Gerardo Parra\parrage01,0.5,2010,23,ARI,NL,133,393,364,31,95,19,6,3,30,23,10,76,2,3,1,8,1,0,0.261,0.308,0.371,0.679,*79H/8
474,Giancarlo Stanton\stantmi03,2.8,2010,20,FLA,NL,100,396,359,45,93,21,1,22,59,34,6,123,2,0,1,7,5,2,0.259,0.326,0.507,0.833,*9/H
481,Greg Dobbs\dobbsgr01,-1.1,2010,31,PHI,NL,88,176,163,13,32,7,0,5,15,12,1,39,0,1,0,2,1,1,0.196,0.251,0.331,0.583,*H5/39D
486,Greg Smith\smithgr02,0.2,2010,26,COL,NL,10,16,13,2,4,2,0,0,2,0,0,1,0,3,0,0,0,0,0.308,0.308,0.462,0.769,/*1H
487,Gregg Zaun\zaungr01,0.5,2010,39,MIL,NL,28,117,102,11,27,7,0,2,14,11,0,12,3,0,1,6,0,0,0.265,0.35,0.392,0.743,*2
490,Guillermo Mota\motagu01,0.0,2010,36,SFG,NL,56,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,*1
492,Gustavo Chacin\chacigu01,0.2,2010,29,HOU,NL,44,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,4.0,5.0,*1
496,Hanley Ramirez\ramirha01,2.8,2010,26,FLA,NL,142,619,543,92,163,28,2,21,76,64,12,93,7,0,5,14,32,10,0.3,0.378,0.475,0.853,*6/H
497,Hayden Penn\pennha01,0.0,2010,25,PIT,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
498,Heath Bell\bellhe01,0.0,2010,32,SDP,NL,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
500,Hector Luna\lunahe01,-0.5,2010,30,FLA,NL,27,30,29,2,4,1,0,2,4,0,0,13,0,0,1,0,0,1,0.138,0.133,0.379,0.513,*H/54
501,Henry Blanco\blanche01,0.0,2010,38,NYM,NL,50,144,130,10,28,5,0,2,8,11,2,26,0,0,3,1,1,0,0.215,0.271,0.3,0.571,*2/H
503,Henry Villar\villahe02,0.0,2010,23,HOU,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
506,Hiroki Kuroda\kurodhi01,-0.6,2010,35,LAD,NL,31,68,55,2,2,0,0,0,0,2,0,21,0,11,0,1,0,0,0.036,0.07,0.036,0.107,*1
507,Hisanori Takahashi\takahhi01,-0.2,2010,35,NYM,NL,53,20,16,0,1,0,0,0,0,0,0,3,0,4,0,0,0,0,0.063,0.063,0.063,0.125,*1
508,Homer Bailey\baileho02,0.2,2010,24,CIN,NL,19,39,33,1,7,0,0,0,2,2,0,15,0,4,0,1,0,0,0.212,0.257,0.212,0.469,*1
510,Humberto Quintero\quinthu01,0.3,2010,30,HOU,NL,88,276,265,13,62,10,0,4,20,8,2,59,2,1,0,5,0,0,0.234,0.262,0.317,0.579,*2/H
511,Hung-Chih Kuo\kuoho01,0.1,2010,28,LAD,NL,56,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.5,0.0,0.5,*1
512,Hunter Jones\joneshu01,0.0,2010,26,FLA,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
513,Hunter Pence\pencehu01,3.0,2010,27,HOU,NL,156,658,614,93,173,29,3,25,91,41,2,105,0,0,3,11,18,9,0.282,0.325,0.461,0.786,*9/H
514,Huston Street\streehu01,0.0,2010,26,COL,NL,44,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
515,Ian Desmond\desmoia01,1.1,2010,24,WSN,NL,154,574,525,59,141,27,4,10,65,28,3,109,5,9,7,9,17,5,0.269,0.308,0.392,0.7,*6H/9
516,Ian Kennedy\kenneia01,0.5,2010,25,ARI,NL,33,67,54,7,11,1,0,0,2,7,0,24,0,5,1,0,0,0,0.204,0.29,0.222,0.513,*1/H
519,Ian Stewart\stewaia01,2.1,2010,25,COL,NL,121,441,386,54,99,14,2,18,61,45,8,110,5,0,5,8,5,2,0.256,0.338,0.443,0.781,*5H
521,Ike Davis\davisik02,3.3,2010,23,NYM,NL,147,601,523,73,138,33,1,19,71,72,6,138,1,0,5,13,3,2,0.264,0.351,0.44,0.791,*3/H
523,Ivan Rodriguez\rodriiv01,-0.1,2010,38,WSN,NL,111,421,398,32,106,18,1,4,49,16,2,66,1,2,4,25,2,3,0.266,0.294,0.347,0.64,*2/H
524,J.A. Happ\happja01,-0.3,2010,27,TOT,NL,16,30,26,0,0,0,0,0,0,1,0,9,0,3,0,0,0,0,0.0,0.037,0.0,0.037,*1
525,J.C. Boscan\boscajc01,0.0,2010,30,ATL,NL,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.0,,,/*2
526,J.C. Gutierrez\gutieju01,0.0,2010,26,ARI,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
527,J.C. Romero\romerj.01,0.0,2010,34,PHI,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
529,J.D. Martin\martijd01,0.0,2010,27,WSN,NL,10,14,12,0,2,1,0,0,0,0,0,4,0,2,0,1,0,0,0.167,0.167,0.25,0.417,/*1H
533,J.R. Towles\towlejr01,-0.2,2010,26,HOU,NL,17,51,47,3,9,3,0,1,8,2,0,12,1,0,1,2,0,0,0.191,0.235,0.319,0.554,*2/H
535,Jack Taschner\taschja01,0.1,2010,32,TOT,NL,20,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,1.0,,,*1
539,Jaime Garcia\garcija02,0.3,2010,23,STL,NL,31,60,54,8,10,1,0,0,2,2,0,13,0,4,0,1,0,0,0.185,0.214,0.204,0.418,*1/H
540,Jair Jurrjens\jurrjja01,0.0,2010,24,ATL,NL,20,46,39,2,5,1,0,0,2,2,0,14,1,4,0,1,0,0,0.128,0.19,0.154,0.344,*1
546,James Houser\houseja01,0.0,2010,25,FLA,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
547,James Loney\loneyja01,0.6,2010,26,LAD,NL,161,648,588,67,157,41,2,10,88,52,9,95,4,0,4,14,10,5,0.267,0.329,0.395,0.723,*3/H
548,James McDonald\mcdonja03,-0.1,2010,25,TOT,NL,15,23,21,2,1,1,0,0,0,1,0,12,0,1,0,0,0,0,0.048,0.091,0.095,0.186,*1
549,James Russell\russeja02,0.0,2010,24,CHC,NL,57,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
551,Jamey Carroll\carroja01,2.5,2010,36,LAD,NL,133,414,351,48,102,15,1,0,23,51,3,64,2,5,5,8,12,4,0.291,0.379,0.339,0.718,*64H5/7
553,Jamie Burke\burkeja02,0.0,2010,38,WSN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*2
554,Jamie Moyer\moyerja01,-0.1,2010,47,PHI,NL,19,35,26,1,2,0,0,0,1,3,0,13,0,6,0,0,0,0,0.077,0.172,0.077,0.249,*1
555,Jared Burton\burtoja01,0.0,2010,29,CIN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
560,Jason Bay\bayja01,1.8,2010,31,NYM,NL,95,401,348,48,90,20,6,6,47,44,3,91,5,0,4,7,10,0,0.259,0.347,0.402,0.749,*7/H
561,Jason Bergmann\bergmja01,0.0,2010,28,WSN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
563,Jason Bourgeois\bourgja01,-0.2,2010,28,HOU,NL,69,136,123,16,27,4,1,0,3,13,0,16,0,0,0,5,12,4,0.22,0.294,0.268,0.562,H78/49
565,Jason Castro\castrja01,-0.3,2010,23,HOU,NL,67,217,195,26,40,8,1,2,8,22,2,41,0,0,0,4,0,0,0.205,0.286,0.287,0.573,*2/H
568,Jason Giambi\giambja01,-0.2,2010,39,COL,NL,87,222,176,17,43,9,0,6,35,35,5,47,6,0,5,5,2,0,0.244,0.378,0.398,0.776,*H3/D
569,Jason Hammel\hammeja01,-0.4,2010,27,COL,NL,30,63,57,3,6,1,0,0,2,1,0,29,0,5,0,0,0,0,0.105,0.121,0.123,0.243,*1
570,Jason Heyward\heywaja01,6.4,2010,20,ATL,NL,142,623,520,83,144,29,5,18,72,91,2,128,10,0,2,13,11,6,0.277,0.393,0.456,0.849,*9/H
571,Jason Jaramillo\jaramja01,-0.7,2010,27,PIT,NL,33,97,87,2,13,2,0,1,6,8,1,14,1,0,1,7,0,0,0.149,0.227,0.207,0.434,*2/H
574,Jason LaRue\larueja01,0.1,2010,36,STL,NL,29,63,56,3,11,1,0,2,5,5,0,7,1,1,0,3,0,0,0.196,0.274,0.321,0.596,*2/H3
575,Jason Marquis\marquja01,0.0,2010,31,WSN,NL,17,24,22,1,3,1,0,0,2,0,0,2,0,2,0,0,0,0,0.136,0.136,0.182,0.318,*1/H
576,Jason Michaels\michaja01,0.9,2010,34,HOU,NL,106,203,186,23,47,14,1,8,26,12,1,29,4,0,1,3,0,0,0.253,0.31,0.468,0.778,*H78/9D
577,Jason Motte\motteja01,0.0,2010,28,STL,NL,56,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
581,Javier Lopez\lopezja02,0.0,2010,32,TOT,NL,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
583,Jay Bruce\bruceja01,4.7,2010,23,CIN,NL,148,573,509,80,143,23,5,25,70,58,5,136,1,0,5,12,5,4,0.281,0.353,0.493,0.846,*9/H
584,Jay Buente\buentja01,0.0,2010,26,FLA,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
585,Jay Gibbons\gibboja01,-0.5,2010,33,LAD,NL,37,80,75,11,21,2,0,5,17,4,0,14,0,0,1,2,0,1,0.28,0.313,0.507,0.819,*H7/39
586,Jay Payton\paytoja01,0.2,2010,37,COL,NL,20,36,35,3,12,4,1,0,1,1,0,4,0,0,0,2,1,0,0.343,0.361,0.514,0.875,*H/78
589,Jayson Werth\werthja01,4.5,2010,31,PHI,NL,156,652,554,106,164,46,2,27,85,82,6,147,7,0,9,11,13,3,0.296,0.388,0.532,0.921,*98/H
592,Jeff Baker\bakerje03,0.5,2010,29,CHC,NL,79,224,206,29,56,13,2,4,21,16,0,50,1,0,1,6,1,0,0.272,0.326,0.413,0.739,54H/39
593,Jeff Clement\clemeje01,-0.7,2010,26,PIT,NL,54,154,144,11,29,3,0,7,12,6,3,37,1,1,1,2,0,0,0.201,0.237,0.368,0.605,*3H
594,Jeff Francis\francje01,0.0,2010,29,COL,NL,20,30,22,2,2,0,0,0,1,4,0,6,0,3,1,1,0,0,0.091,0.222,0.091,0.313,*1
597,Jeff Fulchino\fulchje01,0.0,2010,30,HOU,NL,50,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
598,Jeff Gray\grayje02,0.0,2010,28,CHC,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
599,Jeff Karstens\karstje01,-0.3,2010,27,PIT,NL,26,38,33,0,2,0,0,0,0,1,0,16,0,4,0,0,0,0,0.061,0.088,0.061,0.149,*1
600,Jeff Keppinger\keppije01,0.8,2010,30,HOU,NL,137,575,514,62,148,34,1,6,59,51,1,36,1,5,4,15,4,1,0.288,0.351,0.393,0.744,*46/H
606,Jeff Samardzija\samarje01,0.1,2010,25,CHC,NL,7,7,4,0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,0.25,0.5,0.25,0.75,/*1
607,Jeff Stevens\steveje01,0.0,2010,26,CHC,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
608,Jeff Suppan\suppaje01,0.2,2010,35,TOT,NL,30,28,26,1,5,1,0,0,1,1,0,6,0,1,0,0,0,0,0.192,0.222,0.231,0.453,*1
609,Jeff Weaver\weaveje01,0.1,2010,33,LAD,NL,44,5,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.2,0.4,*1
610,Jenrry Mejia\mejiaje01,0.1,2010,20,NYM,NL,33,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,*1
614,Jeremy Affeldt\affelje01,0.0,2010,31,SFG,NL,53,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
619,Jeremy Jeffress\jeffrje01,0.0,2010,22,MIL,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
622,Jerry Hairston\hairsje02,1.2,2010,34,SDP,NL,119,476,430,53,105,13,2,10,50,31,2,54,5,4,6,5,9,6,0.244,0.299,0.353,0.652,*64/9H75
627,Jesse English\englije01,0.0,2010,25,WSN,NL,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,/*1
630,Jesus Feliciano\felicje01,-0.2,2010,31,NYM,NL,54,119,108,12,25,4,1,0,3,6,0,12,1,3,1,3,1,0,0.231,0.276,0.287,0.563,H978
631,Jhan Marinez\marinjh01,0.0,2010,21,FLA,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
633,Jhoulys Chacin\chacijh01,-0.4,2010,22,COL,NL,28,45,40,0,3,0,0,0,1,1,0,9,0,4,0,0,0,0,0.075,0.098,0.075,0.173,*1
634,Jim Edmonds\edmonji01,1.9,2010,40,TOT,NL,86,272,246,44,68,23,0,11,23,24,0,60,1,0,1,2,2,0,0.276,0.342,0.504,0.846,*8H9/37
637,Jimmy Rollins\rolliji01,2.0,2010,31,PHI,NL,88,394,350,48,85,16,3,8,41,40,2,32,1,0,3,4,17,1,0.243,0.32,0.374,0.694,*6/H
642,Jody Gerut\gerutjo01,-0.1,2010,32,MIL,NL,32,74,71,7,14,4,1,2,8,3,0,17,0,0,0,1,0,1,0.197,0.23,0.366,0.596,H8/79
643,Joe Beimel\beimejo01,0.0,2010,33,COL,NL,71,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
644,Joe Bisenius\bisenjo01,0.0,2010,27,WSN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
645,Joe Blanton\blantjo01,-0.2,2010,29,PHI,NL,29,67,59,8,7,0,0,0,1,1,0,24,2,5,0,3,0,0,0.119,0.161,0.119,0.28,*1
646,Joe Inglett\inglejo01,0.8,2010,32,MIL,NL,102,160,142,15,36,8,5,1,8,15,0,34,2,0,1,1,1,0,0.254,0.331,0.401,0.733,*H97/41
647,Joe Martinez\martijo07,0.0,2010,27,TOT,NL,9,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
648,Joe Mather\mathejo02,-0.4,2010,27,STL,NL,36,64,60,7,13,4,0,0,3,2,0,11,0,2,0,2,1,1,0.217,0.242,0.283,0.525,*H8/97315
653,Joe Thatcher\thatcjo01,0.0,2010,28,SDP,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
654,Joel Hanrahan\hanrajo01,0.0,2010,28,PIT,NL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
655,Joel Peralta\peraljo01,0.0,2010,34,WSN,NL,39,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
658,Joey Votto\vottojo01,6.9,2010,26,CIN,NL,150,648,547,106,177,36,2,37,113,91,8,125,7,0,3,11,16,5,0.324,0.424,0.6,1.024,*3/H
659,Johan Santana\santajo02,0.2,2010,31,NYM,NL,29,67,62,2,11,3,0,1,1,0,0,22,0,5,0,0,0,0,0.177,0.177,0.274,0.452,*1
660,John Axford\axforjo01,0.0,2010,27,MIL,NL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
661,John Baker\bakerjo01,-0.2,2010,29,FLA,NL,23,88,78,7,17,3,1,0,6,9,1,18,1,0,0,5,0,0,0.218,0.307,0.282,0.589,*2/H
662,John Bowker\bowkejo01,0.2,2010,26,TOT,NL,67,167,151,16,33,8,0,5,21,14,2,33,0,0,2,4,0,1,0.219,0.281,0.371,0.652,H97/3
665,John Ely\elyjo01,-0.1,2010,24,LAD,NL,18,32,27,1,2,0,0,0,1,1,0,13,0,4,0,0,0,0,0.074,0.107,0.074,0.181,*1
666,John Grabow\grabojo02,0.0,2010,31,CHC,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
667,John Hester\hestejo01,-0.5,2010,26,ARI,NL,38,106,95,9,20,7,0,2,7,11,1,32,0,0,0,2,1,0,0.211,0.292,0.347,0.64,*2/H
670,John Lannan\lannajo01,-0.2,2010,25,WSN,NL,25,50,44,1,4,2,0,0,4,4,0,22,0,2,0,1,0,0,0.091,0.167,0.136,0.303,*1
671,John Lindsey\lindsjo01,-0.2,2010,33,LAD,NL,11,13,12,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0.083,0.154,0.083,0.237,/*H3
672,John Maine\mainejo01,-0.2,2010,29,NYM,NL,10,14,10,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0.0,0.0,0.0,0.0,/*1H
673,John Mayberry\maybejo02,0.2,2010,26,PHI,NL,11,13,12,4,4,0,0,2,6,1,0,4,0,0,0,0,0,1,0.333,0.385,0.833,1.218,/*H98
676,John Raynor\raynojo01,0.0,2010,26,PIT,NL,11,11,10,1,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0.2,0.273,0.2,0.473,/*H98
677,Johnny Cueto\cuetojo01,-0.3,2010,24,CIN,NL,31,63,54,2,6,0,0,0,2,1,0,22,0,8,0,1,0,0,0.111,0.127,0.111,0.238,*1
679,Jo-Jo Reyes\reyesjo03,0.0,2010,25,ATL,NL,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,/*1
680,Jon Garland\garlajo01,0.6,2010,30,SDP,NL,34,69,56,6,12,1,0,0,2,6,0,18,0,6,1,0,0,0,0.214,0.286,0.232,0.518,*1/H
681,Jon Jay\jayjo02,0.9,2010,25,STL,NL,105,323,287,47,86,19,2,4,27,24,0,50,3,8,1,5,2,4,0.3,0.359,0.422,0.78,*9H8/7
683,Jon Link\linkjo01,0.0,2010,26,LAD,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
684,Jon Niese\niesejo01,0.5,2010,23,NYM,NL,31,66,53,3,10,2,0,0,4,8,0,27,0,5,0,0,0,0,0.189,0.295,0.226,0.521,*1/H
687,Jonathan Broxton\broxtjo01,0.0,2010,26,LAD,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
688,Jonathan Herrera\herrejo03,0.9,2010,25,COL,NL,76,257,222,34,63,6,2,1,21,25,1,36,0,7,3,2,2,2,0.284,0.352,0.342,0.694,*45H/6
689,Jonathan Lucroy\lucrojo01,0.5,2010,24,MIL,NL,75,297,277,24,70,9,0,4,26,18,1,44,1,0,1,9,4,2,0.253,0.3,0.329,0.628,*2/H
691,Jonathan Sanchez\sanchjo01,-0.1,2010,27,SFG,NL,34,66,58,2,8,0,1,0,3,0,0,26,1,7,0,0,0,0,0.138,0.153,0.172,0.325,*1
693,Jonny Gomes\gomesjo01,-0.9,2010,29,CIN,NL,148,571,511,77,136,24,3,18,86,39,3,123,12,0,9,4,5,3,0.266,0.327,0.431,0.758,*7H/D
694,Jonny Venters\ventejo01,0.0,2010,25,ATL,NL,79,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
696,Jordan Norberto\norbejo01,0.0,2010,23,ARI,NL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
697,Jordan Smith\smithjo06,0.0,2010,24,CIN,NL,37,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
699,Jordan Zimmermann\zimmejo02,0.0,2010,24,WSN,NL,7,10,10,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0.2,0.2,0.2,0.4,/*1
701,Jorge De La Rosa\rosajo01,-0.2,2010,29,COL,NL,20,44,41,3,7,2,0,0,4,0,0,15,0,3,0,1,0,0,0.171,0.171,0.22,0.39,*1
703,Jorge Sosa\sosajo02,0.1,2010,32,FLA,NL,22,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1.0,*1
