ID,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
354,David Freese\freesda01,-0.5,2013,30,STL,NL,138,521,462,53,121,26,1,9,60,47,1,106,9,0,3,25,1,2,0.262,0.34,0.381,0.721,*5/HD
355,David Hale\haleda02,-0.1,2013,25,ATL,NL,2,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
356,David Hernandez\hernada01,0.0,2013,28,ARI,NL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
357,David Holmberg\holmbda01,0.0,2013,21,ARI,NL,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
368,David Wright\wrighda03,5.9,2013,30,NYM,NL,112,492,430,63,132,23,6,18,58,55,5,79,5,0,2,11,17,3,0.307,0.39,0.514,0.904,*5/H
370,Dee Gordon\gordode01,-0.1,2013,25,LAD,NL,38,106,94,9,22,1,1,1,6,10,2,21,1,1,0,0,10,2,0.234,0.314,0.298,0.612,*6H/4
373,Denard Span\spande01,2.3,2013,29,WSN,NL,153,662,610,75,170,28,11,4,47,42,0,77,2,7,1,11,20,6,0.279,0.327,0.38,0.707,*8/H
374,Derek Dietrich\dietrde01,0.0,2013,23,MIA,NL,57,233,215,32,46,10,2,9,23,11,1,56,7,0,0,1,1,0,0.214,0.275,0.405,0.679,*4
379,Derrick Robinson\robinde02,0.7,2013,25,CIN,NL,102,216,192,21,49,7,3,0,8,18,0,44,1,5,0,0,4,5,0.255,0.322,0.323,0.645,*7H8/9
382,Devin Mesoraco\mesorde01,0.1,2013,25,CIN,NL,103,352,323,31,77,13,0,9,42,24,4,61,0,0,5,9,0,2,0.238,0.287,0.362,0.649,*2H/D
384,Dexter Fowler\fowlede01,2.0,2013,27,COL,NL,119,492,415,71,109,18,3,12,42,65,1,105,6,4,2,5,19,9,0.263,0.369,0.407,0.776,*8H
385,Didi Gregorius\gregodi01,1.4,2013,23,ARI,NL,103,404,357,47,90,16,3,7,28,37,5,65,6,2,1,4,0,2,0.252,0.332,0.373,0.704,*6/H
386,Dillon Gee\geedi01,0.0,2013,27,NYM,NL,32,71,60,0,8,0,1,0,4,3,0,30,0,8,0,0,0,0,0.133,0.175,0.167,0.341,*1
387,Dioner Navarro\navardi01,2.0,2013,29,CHC,NL,89,266,240,31,72,7,0,13,34,23,1,36,2,0,1,4,0,1,0.3,0.365,0.492,0.856,*2H/D
388,DJ LeMahieu\lemahdj01,1.2,2013,24,COL,NL,109,434,404,39,113,21,3,2,28,19,2,67,1,7,3,13,18,7,0.28,0.311,0.361,0.673,*45H/63
389,Domonic Brown\browndo01,2.5,2013,25,PHI,NL,139,540,496,65,135,21,4,27,83,39,5,97,1,0,4,5,8,3,0.272,0.324,0.494,0.818,*7/H9
391,Donald Lutz\lutzdo01,-0.1,2013,24,CIN,NL,34,59,58,5,14,1,0,1,8,1,0,14,0,0,0,0,2,0,0.241,0.254,0.31,0.565,*H*7/9
393,Donnie Murphy\murphdo01,1.0,2013,30,CHC,NL,46,163,149,23,38,8,0,11,23,8,1,48,6,0,0,1,2,0,0.255,0.319,0.53,0.849,*5/H64
395,Donovan Hand\handdo01,-0.1,2013,27,MIL,NL,31,14,11,0,1,0,0,0,0,0,0,3,1,2,0,1,0,0,0.091,0.167,0.091,0.258,*1
396,Donovan Solano\solando01,0.3,2013,25,MIA,NL,102,395,361,33,90,13,1,3,34,23,3,57,7,2,2,11,3,1,0.249,0.305,0.316,0.621,*4/H5
401,Drew Pomeranz\pomerdr01,-0.1,2013,24,COL,NL,8,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,/*1
403,Drew Storen\storedr01,0.0,2013,25,WSN,NL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
405,Duane Below\belowdu01,0.0,2013,27,MIA,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
406,Duke Welker\welkedu01,0.0,2013,27,PIT,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
411,Ed Lucas\lucased01,1.5,2013,31,MIA,NL,94,384,351,43,90,14,1,4,28,26,1,78,2,4,1,6,1,1,0.256,0.311,0.336,0.647,*534/6H7
413,Edgar Olmos\olmosed01,0.0,2013,23,MIA,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
414,Edgmer Escalona\escaled01,-0.1,2013,26,COL,NL,37,7,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,*1
415,Edinson Volquez\volqued01,0.1,2013,29,TOT,NL,33,52,42,4,5,1,0,1,4,1,0,23,0,9,0,0,0,0,0.119,0.14,0.214,0.354,*1
418,Eduardo Sanchez\sanched01,0.0,2013,24,CHC,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
419,Edward Mujica\mujiced01,0.0,2013,29,STL,NL,65,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
421,Edwin Jackson\jacksed01,-0.1,2013,29,CHC,NL,31,59,52,4,4,1,0,1,4,2,0,17,0,5,0,0,0,0,0.077,0.111,0.154,0.265,*1
423,Ehire Adrianza\adriaeh01,0.2,2013,23,SFG,NL,9,20,18,3,4,1,0,1,3,1,0,5,0,1,0,1,0,0,0.222,0.263,0.444,0.708,/*6H
424,Elian Herrera\herreel01,-0.1,2013,28,LAD,NL,4,8,8,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5,/*7*H
432,Eric Chavez\chaveer01,0.1,2013,35,ARI,NL,80,254,228,28,64,14,2,9,44,19,4,45,1,0,5,7,1,0,0.281,0.332,0.478,0.81,*5H/3D
434,Eric Hinske\hinsker01,-0.2,2013,35,ARI,NL,52,58,52,2,9,3,0,1,6,6,0,17,0,0,0,2,0,0,0.173,0.259,0.288,0.547,*H/3D
436,Eric O'Flaherty\oflaher01,0.0,2013,28,ATL,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
438,Eric Stults\stulter01,0.2,2013,33,SDP,NL,37,69,61,2,10,1,0,1,4,0,0,21,1,7,0,0,0,0,0.164,0.177,0.23,0.407,*1/H
439,Eric Surkamp\surkaer01,0.0,2013,25,SFG,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
440,Eric Young\younger03,-0.7,2013,28,TOT,NL,148,598,539,70,134,27,7,2,32,46,1,100,2,10,1,6,46,11,0.249,0.31,0.336,0.645,*7H98/4D
443,Erik Davis\daviser02,0.0,2013,26,WSN,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
445,Erik Kratz\kratzer01,-0.3,2013,33,PHI,NL,68,218,197,21,42,7,0,9,26,18,4,45,1,0,2,11,0,0,0.213,0.28,0.386,0.666,*2H
449,Ethan Martin\martiet01,-0.1,2013,24,PHI,NL,15,10,9,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,0.0,0.0,*1
450,Eury De La Rosa\delareu01,0.0,2013,23,ARI,NL,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
451,Eury Perez\perezeu01,0.1,2013,23,WSN,NL,9,8,8,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0.125,0.125,0.125,0.25,/87H9
452,Evan Gattis\gattiev01,0.7,2013,26,ATL,NL,105,382,354,44,86,21,0,21,65,21,4,81,4,0,3,10,0,0,0.243,0.291,0.48,0.771,72H/3D
457,Everth Cabrera\cabreev01,2.8,2013,26,SDP,NL,95,435,381,54,108,15,5,4,31,41,0,69,2,10,1,1,37,12,0.283,0.355,0.381,0.736,*6
461,Felix Pie\piefe01,-0.4,2013,28,PIT,NL,27,31,29,5,4,1,0,0,2,2,0,13,0,0,0,0,1,2,0.138,0.194,0.172,0.366,7H/89
462,Fernando Abad\abadfe01,0.0,2013,27,WSN,NL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
465,Fernando Salas\salasfe01,0.0,2013,28,STL,NL,27,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
467,Francisco Liriano\liriafr01,-0.3,2013,29,PIT,NL,26,56,47,0,3,0,0,0,1,4,0,18,0,5,0,3,0,0,0.064,0.137,0.064,0.201,*1
468,Francisco Peguero\peguefr01,0.2,2013,25,SFG,NL,18,30,29,4,6,1,0,1,1,1,0,2,0,0,0,2,2,0,0.207,0.233,0.345,0.578,*7/H9
471,Frank Francisco\francfr01,0.0,2013,33,NYM,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
474,Freddie Freeman\freemfr01,5.7,2013,23,ATL,NL,147,629,551,89,176,27,2,23,109,66,10,121,7,0,5,10,1,0,0.319,0.396,0.501,0.897,*3/H
475,Freddy Galvis\galvifr01,0.0,2013,23,PHI,NL,70,222,205,13,48,5,4,6,19,13,2,45,1,3,0,5,1,0,0.234,0.283,0.385,0.668,45H67
478,Gaby Sanchez\sanchga01,0.7,2013,29,PIT,NL,136,320,264,29,67,18,0,7,36,44,1,51,4,0,7,3,1,0,0.254,0.361,0.402,0.762,*3H/5
479,Garrett Jones\jonesga02,0.0,2013,32,PIT,NL,144,440,403,41,94,26,2,15,51,31,0,101,2,0,4,10,2,0,0.233,0.289,0.419,0.708,*3H9/D
482,George Kontos\kontoge01,0.0,2013,28,SFG,NL,52,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,*1
485,Gerald Laird\lairdge01,0.6,2013,33,ATL,NL,47,141,121,12,34,8,0,1,13,14,0,23,3,2,1,4,1,1,0.281,0.367,0.372,0.739,*2H
486,Gerardo Parra\parrage01,6.1,2013,26,ARI,NL,156,663,601,79,161,43,4,10,48,48,3,100,3,7,4,12,10,10,0.268,0.323,0.403,0.726,*98/7H
487,Gerrit Cole\colege01,0.2,2013,22,PIT,NL,19,36,34,3,7,0,0,0,5,1,0,14,0,1,0,0,0,0,0.206,0.229,0.206,0.434,*1
488,Giancarlo Stanton\stantmi03,2.4,2013,23,MIA,NL,116,504,425,62,106,26,0,24,62,74,5,140,4,0,1,10,1,0,0.249,0.365,0.48,0.845,*9
489,Gil Velazquez\velazgi01,0.0,2013,33,MIA,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*5
490,Gio Gonzalez\gonzagi01,-0.2,2013,27,WSN,NL,32,66,56,2,5,1,0,1,1,1,0,16,1,8,0,2,0,0,0.089,0.121,0.161,0.281,*1
492,Gonzalez Germen\germego01,0.0,2013,25,NYM,NL,29,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
496,Greg Burke\burkegr01,0.0,2013,30,NYM,NL,32,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
497,Greg Dobbs\dobbsgr01,-0.2,2013,34,MIA,NL,114,267,237,21,54,11,0,2,22,22,6,40,5,0,3,5,1,1,0.228,0.303,0.3,0.603,*H3/D9
499,Greg Reynolds\reynogr01,0.0,2013,27,CIN,NL,6,9,7,1,1,1,0,0,0,0,0,4,0,2,0,0,0,0,0.143,0.143,0.286,0.429,/*1
500,Gregor Blanco\blancgr01,2.3,2013,29,SFG,NL,141,511,452,50,120,17,6,3,41,52,4,95,1,3,3,10,14,9,0.265,0.341,0.35,0.69,*8*7H/9
501,Guillermo Moscoso\moscogu01,0.0,2013,29,SFG,NL,13,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,*1
502,Guillermo Quiroz\quirogu01,-0.4,2013,31,SFG,NL,43,95,86,5,16,7,0,1,6,5,1,21,1,2,1,4,0,0,0.186,0.237,0.302,0.539,*2H
504,Hanley Ramirez\ramirha01,5.4,2013,29,LAD,NL,86,336,304,62,105,25,2,20,57,27,3,52,3,0,2,5,10,2,0.345,0.402,0.638,1.04,*6/HD
505,Heath Bell\bellhe01,0.0,2013,35,ARI,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
506,Heath Hembree\hembrhe01,0.0,2013,24,SFG,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
510,Hector Rondon\rondohe01,0.0,2013,25,CHC,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
511,Hector Sanchez\sanchhe01,0.4,2013,23,SFG,NL,63,140,129,8,32,4,0,3,19,7,0,29,3,0,1,1,0,0,0.248,0.3,0.349,0.649,*2*H/D
513,Henderson Alvarez\alvarhe01,0.5,2013,23,MIA,NL,17,35,30,2,9,3,0,1,6,0,0,12,0,4,1,0,0,0,0.3,0.29,0.5,0.79,*1
515,Henry Rodriguez\rodrihe03,0.0,2013,26,TOT,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
516,Henry Rodriguez\rodrihe04,-0.1,2013,23,CIN,NL,9,10,9,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0.111,0.2,0.111,0.311,/*H4
520,Hiram Burgos\burgohi01,0.0,2013,25,MIL,NL,6,10,8,0,1,0,0,0,0,0,0,6,0,2,0,0,0,0,0.125,0.125,0.125,0.25,/*1
522,Hisanori Takahashi\takahhi01,0.0,2013,38,CHC,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
524,Homer Bailey\baileho02,0.1,2013,27,CIN,NL,32,73,58,3,9,1,0,0,1,3,0,18,1,11,0,2,0,0,0.155,0.21,0.172,0.382,*1
527,Hunter Pence\pencehu01,3.8,2013,30,SFG,NL,162,687,629,91,178,35,5,27,99,52,3,115,3,0,3,17,22,3,0.283,0.339,0.483,0.822,*9
528,Huston Street\streehu01,0.0,2013,29,SDP,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
529,Hyun-Jin Ryu\ryuhy01,0.3,2013,26,LAD,NL,30,66,58,5,12,3,1,0,5,2,0,23,0,6,0,1,0,0,0.207,0.233,0.293,0.526,*1
530,Ian Desmond\desmoia01,3.6,2013,27,WSN,NL,158,655,600,77,168,38,3,20,80,43,3,145,5,2,5,16,21,6,0.28,0.331,0.453,0.784,*6
531,Ian Kennedy\kenneia01,0.1,2013,28,TOT,NL,32,64,53,1,7,3,0,0,1,5,0,28,0,6,0,1,0,0,0.132,0.207,0.189,0.396,*1/H
533,Ian Krol\krolia01,0.0,2013,22,WSN,NL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
535,Ike Davis\davisik02,0.2,2013,26,NYM,NL,103,377,317,37,65,14,0,9,33,57,5,101,1,0,2,9,4,0,0.205,0.326,0.334,0.661,*3H
540,J.C. Boscan\boscajc01,0.0,2013,33,CHC,NL,6,10,9,1,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0.222,0.3,0.333,0.633,/*2H
542,J.C. Ramirez\ramirjc01,0.0,2013,24,PHI,NL,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
545,J.J. Hoover\hoovejj01,0.0,2013,25,CIN,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
546,J.J. Putz\putzjj01,0.0,2013,36,ARI,NL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
548,J.P. Howell\howeljp01,0.0,2013,30,LAD,NL,67,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
549,Jack Hannahan\hannaja01,-0.3,2013,33,CIN,NL,83,162,139,12,30,5,1,1,14,19,1,38,2,0,1,6,0,0,0.216,0.317,0.288,0.605,*H53/4D
551,Jacob Turner\turneja01,-0.2,2013,22,MIA,NL,20,38,35,0,3,0,1,0,0,0,0,16,0,3,0,2,0,0,0.086,0.086,0.143,0.229,*1
553,Jaff Decker\deckeja01,-0.2,2013,23,SDP,NL,13,31,26,3,4,0,0,1,2,3,0,4,0,1,1,0,0,1,0.154,0.233,0.269,0.503,/*7H
554,Jaime Garcia\garcija02,-0.3,2013,26,STL,NL,9,21,21,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0.0,0.0,0.0,0.0,/*1
558,Jake Diekman\diekmja01,0.0,2013,26,PHI,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
559,Jake Dunning\dunnija01,0.0,2013,24,SFG,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
561,Jake Marisnick\marisja01,0.1,2013,22,MIA,NL,40,118,109,6,20,2,1,1,5,6,0,27,1,1,1,1,3,1,0.183,0.231,0.248,0.478,*8/H
566,Jake Westbrook\westbja01,0.2,2013,35,STL,NL,21,42,34,5,6,2,0,0,4,4,0,12,0,4,0,1,1,0,0.176,0.263,0.235,0.498,*1
568,James McDonald\mcdonja03,0.1,2013,28,PIT,NL,8,12,11,2,3,0,0,0,0,1,0,5,0,0,0,0,0,0,0.273,0.333,0.273,0.606,/*1H
570,James Russell\russeja02,0.0,2013,27,CHC,NL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
575,Jared Hughes\hugheja02,0.0,2013,27,PIT,NL,29,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
585,Jason Grilli\grillja01,0.0,2013,36,PIT,NL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
587,Jason Heyward\heywaja01,3.7,2013,23,ATL,NL,104,440,382,67,97,22,1,14,38,48,1,73,8,1,0,7,2,4,0.254,0.349,0.427,0.776,*98/H
590,Jason Marquis\marquja01,-0.1,2013,34,SDP,NL,21,43,42,0,5,1,0,0,2,0,0,12,0,1,0,1,0,0,0.119,0.119,0.143,0.262,*1/H
593,Javier Lopez\lopezja02,0.0,2013,35,SFG,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
594,Javy Guerra\guerrja01,0.0,2013,27,LAD,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
595,Jay Bruce\bruceja01,5.3,2013,26,CIN,NL,160,697,626,89,164,43,1,30,109,63,13,185,2,0,5,9,7,3,0.262,0.329,0.478,0.807,*9
597,Jayson Werth\werthja01,4.7,2013,34,WSN,NL,129,532,462,84,147,24,0,25,82,60,3,101,5,0,5,9,10,1,0.318,0.398,0.532,0.931,*9/DH
598,Jean Machi\machije01,0.0,2013,31,SFG,NL,51,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
599,Jean Segura\segurje01,4.0,2013,23,MIL,NL,146,623,588,74,173,20,10,12,49,25,1,84,6,2,2,17,44,13,0.294,0.329,0.423,0.752,*6/H
600,Jeanmar Gomez\gomezje01,-0.1,2013,25,PIT,NL,34,13,13,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0.077,0.077,0.077,0.154,*1
602,Jedd Gyorko\gyorkje01,2.2,2013,24,SDP,NL,125,525,486,62,121,26,0,23,63,33,1,123,4,0,2,14,1,1,0.249,0.301,0.444,0.745,*45/H
605,Jeff Bianchi\biancje01,1.1,2013,26,MIL,NL,100,252,236,22,56,8,1,1,25,11,0,46,1,2,2,4,4,4,0.237,0.272,0.292,0.564,5H64/7
606,Jeff Francis\francje01,0.0,2013,32,COL,NL,23,20,14,0,1,1,0,0,1,2,0,3,1,2,1,1,0,0,0.071,0.222,0.143,0.365,*1
609,Jeff Kobernus\koberje01,-0.4,2013,25,WSN,NL,24,36,30,8,5,0,0,1,1,5,0,6,1,0,0,0,3,2,0.167,0.306,0.267,0.572,*H/789
610,Jeff Locke\lockeje01,-0.1,2013,25,PIT,NL,30,54,47,3,5,0,0,0,0,2,0,19,0,5,0,0,0,0,0.106,0.143,0.106,0.249,*1
611,Jeff Manship\manshje01,-0.1,2013,28,COL,NL,11,7,7,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0,0.0,0.0,0.0,*1
612,Jeff Mathis\mathije01,-0.4,2013,30,MIA,NL,73,256,232,14,42,7,1,5,29,21,4,76,1,1,1,5,0,0,0.181,0.251,0.284,0.535,*2/H
613,Jeff Samardzija\samarje01,-0.1,2013,28,CHC,NL,33,73,62,4,7,2,0,1,2,1,0,31,0,10,0,0,0,0,0.113,0.127,0.194,0.321,*1
615,Jenrry Mejia\mejiaje01,-0.2,2013,23,NYM,NL,6,11,11,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0.0,0.0,0.0,0.0,/*1H
617,Jeremy Affeldt\affelje01,0.0,2013,34,SFG,NL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
620,Jeremy Hefner\hefneje01,-0.4,2013,27,NYM,NL,24,39,32,0,0,0,0,0,1,1,0,21,1,5,0,0,0,0,0.0,0.059,0.0,0.059,*1
622,Jeremy Horst\horstje01,0.0,2013,27,PHI,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
624,Jermaine Curtis\curtije01,0.0,2013,25,STL,NL,5,5,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0.4,0.0,0.4,/*H7
627,Jerry Hairston\hairsje02,-0.9,2013,37,LAD,NL,96,226,204,17,43,7,0,2,22,14,0,22,2,3,3,7,0,0,0.211,0.265,0.275,0.539,H573/94
630,Jesus Guzman\guzmaje01,0.0,2013,29,SDP,NL,126,318,288,33,65,17,0,9,35,27,1,79,2,1,0,4,3,0,0.226,0.297,0.378,0.675,H37/954
633,Jeurys Familia\familje01,0.0,2013,23,NYM,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
634,Jhonatan Solano\solanjh01,-0.4,2013,27,WSN,NL,24,50,48,2,7,2,0,0,2,2,0,7,0,0,0,4,0,1,0.146,0.18,0.188,0.368,*2/H
636,Jhoulys Chacin\chacijh01,0.2,2013,25,COL,NL,32,70,63,2,12,1,0,1,7,3,0,15,0,2,2,1,0,0,0.19,0.221,0.254,0.475,*1/H
638,Jim Henderson\hendeji01,0.0,2013,30,MIL,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
641,Jimmy Nelson\nelsoji02,0.0,2013,24,MIL,NL,4,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
643,Jimmy Rollins\rolliji01,0.3,2013,34,PHI,NL,160,666,600,65,151,36,2,6,39,59,6,93,1,3,3,12,22,6,0.252,0.318,0.348,0.667,*6/H
645,Joaquin Arias\ariasjo01,0.7,2013,28,SFG,NL,102,236,225,17,61,9,2,1,19,4,1,33,1,4,2,4,1,0,0.271,0.284,0.342,0.627,*5H64/3
649,Joe Kelly\kellyjo05,0.0,2013,25,STL,NL,40,40,33,4,5,1,0,0,2,0,0,8,1,5,1,0,0,0,0.152,0.171,0.182,0.353,*1/H
650,Joe Mahoney\mahonjo01,0.1,2013,26,MIA,NL,9,29,29,2,8,1,0,1,4,0,0,4,0,0,0,0,0,0,0.276,0.276,0.414,0.69,/*3H
655,Joe Paterson\paterjo01,0.0,2013,27,ARI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
657,Joe Savery\saverjo01,0.0,2013,27,PHI,NL,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,*1
659,Joe Thatcher\thatcjo01,0.0,2013,31,TOT,NL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
663,Joey Terdoslavich\terdojo01,-0.1,2013,24,ATL,NL,55,92,79,11,17,4,0,0,4,12,1,24,0,0,1,2,1,0,0.215,0.315,0.266,0.581,*H7/39
664,Joey Votto\vottojo01,6.6,2013,29,CIN,NL,162,726,581,101,177,30,3,24,73,135,19,138,4,0,6,15,6,3,0.305,0.435,0.491,0.926,*3/H
665,John Axford\axforjo01,0.1,2013,30,TOT,NL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
666,John Baker\bakerjo01,-0.1,2013,32,SDP,NL,16,46,40,0,6,0,0,0,2,6,0,12,0,0,0,4,0,0,0.15,0.261,0.15,0.411,*2/H
667,John Buck\buckjo01,0.1,2013,32,TOT,NL,110,431,392,39,87,11,0,15,62,29,4,104,8,0,2,13,2,1,0.222,0.288,0.365,0.652,*2/HD
669,John Gast\gastjo01,0.0,2013,24,STL,NL,3,6,5,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.0,0.167,0.0,0.167,/*1
673,John Lannan\lannajo01,0.1,2013,28,PHI,NL,14,25,21,2,4,1,0,0,1,2,0,11,0,2,0,0,0,0,0.19,0.261,0.238,0.499,*1
674,John Maine\mainejo01,0.0,2013,32,MIA,NL,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,/*1
675,John Mayberry\maybejo02,-1.0,2013,29,PHI,NL,134,384,353,47,80,23,1,11,39,27,1,90,3,0,1,6,5,3,0.227,0.286,0.391,0.677,*98H/73
678,Johnny Cueto\cuetojo01,-0.1,2013,27,CIN,NL,11,22,20,1,3,0,0,0,1,0,0,5,0,2,0,0,0,0,0.15,0.15,0.15,0.3,*1
680,Johnny Hellweg\hellwjo01,-0.1,2013,24,MIL,NL,8,11,10,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0.0,0.0,/*1
681,Johnny Monell\moneljo01,0.0,2013,27,SFG,NL,8,9,8,2,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0.125,0.222,0.125,0.347,/*H2D
682,Jon Garland\garlajo01,0.0,2013,33,COL,NL,12,21,19,0,3,1,0,0,0,0,0,5,0,2,0,1,0,0,0.158,0.158,0.211,0.368,*1
683,Jon Jay\jayjo02,1.4,2013,28,STL,NL,157,628,548,75,151,27,2,7,67,52,7,103,14,9,5,13,10,5,0.276,0.351,0.37,0.721,*8/H
685,Jon Niese\niesejo01,0.4,2013,26,NYM,NL,24,45,39,6,8,2,0,0,4,4,0,17,0,2,0,1,0,0,0.205,0.279,0.256,0.535,*1
686,Jon Rauch\rauchjo01,0.0,2013,34,MIA,NL,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,*1
687,Jonathan Broxton\broxtjo01,0.0,2013,29,CIN,NL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
689,Jonathan Herrera\herrejo03,0.3,2013,28,COL,NL,81,215,195,16,57,7,2,1,16,14,3,24,0,4,2,6,3,2,0.292,0.336,0.364,0.701,*64H/57
690,Jonathan Lucroy\lucrojo01,3.1,2013,27,MIL,NL,147,580,521,59,146,25,6,18,82,46,2,69,5,0,8,16,9,1,0.28,0.34,0.455,0.795,*23H/D
691,Jonathan Papelbon\papeljo01,0.0,2013,32,PHI,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
